date,timestamp,appid,ctxid,level,payload,6,7,8,9,10,11,12,13,14,15,16
06-26,10:26:26.632,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:26:26.735,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:26:26.735,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:26:26.736,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.250000] in Nchannel16,,,,,,,,,,,
06-26,10:26:26.737,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382.25""}",,,,,,,,,,,
06-26,10:26:26.737,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:26:26.738,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382.25 :,,,,,,,,,,,
06-26,10:26:26.835,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:26:26.835,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:26:26.835,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:26:26.837,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:26:26.837,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:26:26.838,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:26:26.931,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:26:26.931,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:26:26.931,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:26:26.933,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:26:26.933,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:26:26.933,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 381.75 :,,,,,,,,,,,
06-26,10:26:27.139,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:26:27.139,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:26:27.140,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.000000] in Nchannel16,,,,,,,,,,,
06-26,10:26:27.141,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= batteryVoltage   newValue= 382 :,,,,,,,,,,,
06-26,10:26:27.141,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382""}",,,,,,,,,,,
06-26,10:26:27.141,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:26:27.229,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:26:27.229,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [382.250000] in Nchannel16,,,,,,,,,,,
06-26,10:26:27.229,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:26:27.229,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:26:27.229,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""382.25""}",,,,,,,,,,,
06-26,10:26:27.535,0,0,E,kernel:,systemd[12677]: Failed at step EXEC spawning /usr/bin/srvassistor: No such file or directory,,,,,,,,,,
06-26,10:26:27.539,0,0,E,kernel:,systemd[1]: srvassistor.service failed.,,,,,,,,,,
06-26,10:26:29.527,0,0,E,kernel:,qtaguid: tag_stat: stat_update() br0 not found,,,,,,,,,,
06-26,10:26:29.656,0,0,I,kernel:,IPCL:[info] ipcl_hb_thread: Send heart beat 1687746389.585507,,,,,,,,,,
06-26,10:26:30.404,2227,2327,I,"system_service: [SystemHalProtocol.cpp:operator():52]:receive value from power_dev: IPCL_PM_INFO_DEV_VOLTAGE:2,12200",,,,,,,,,,,
06-26,10:26:30.405,2227,2327,I,"system_service: [PowerModule.cpp:onEvent:460]:event IPCL_PM_INFO_DEV_VOLTAGE:2,12200 from <<< bsp",,,,,,,,,,,
06-26,10:26:30.405,2227,2336,I,"system_service: [PowerModule.cpp:onVoltageUpdated:1369]:Entering 2,12200",,,,,,,,,,,
06-26,10:26:30.405,2227,2336,I,system_service: [PowerModule.cpp:onVoltageUpdated:1404]:voltage updated battery_voltage_=12200,,,,,,,,,,,
06-26,10:26:30.475,0,0,I,kernel:,"IPCL:[info] ipcl_power_get_uevent_val: V850 Send PMRC PM2PA_INFO_REP_VOLTAGE: 2,12200",,,,,,,,,,
06-26,10:26:30.999,2227,2422,I,"system_service: [DateTimeImpl.cpp:sync_time:85]:ipk_time 123: 5,26,10,26,26,0",,,,,,,,,,,
06-26,10:26:30.999,2227,2422,I,"system_service: [DateTimeImpl.cpp:sync_time:93]:time now 1687746390, ipk_time_t 1687746386",,,,,,,,,,,
06-26,10:26:31.070,0,0,I,kernel:,IPCL:[info] ipcl_rtc_ioctl: (system_service)Set time valid(0x03),,,,,,,,,,
06-26,10:26:32.059,2227,2422,I,"system_service: [DateTimeImpl.cpp:sync_time:102]:abs(time_now - ipk_time) >= 3 , sync ipk time",,,,,,,,,,,
06-26,10:26:32.130,0,0,I,kernel:,IPCL:[info] ipcl_set_date_time_format: set time success,,,,,,,,,,
06-26,10:26:32.130,0,0,E,kernel:,IPCL:[error] rtc_callback: SOC set time failed,,,,,,,,,,
06-26,10:26:32.728,0,0,I,kernel:,IPCL:[info] ipcl_hb_thread: Send heart beat 1687746392.657513,,,,,,,,,,
06-26,10:26:32.786,0,0,E,kernel:,systemd[12734]: Failed at step EXEC spawning /usr/bin/srvassistor: No such file or directory,,,,,,,,,,
06-26,10:26:32.792,0,0,E,kernel:,systemd[1]: srvassistor.service failed.,,,,,,,,,,
06-26,10:26:35.800,0,0,I,kernel:,IPCL:[info] ipcl_hb_thread: Send heart beat 1687746395.729494,,,,,,,,,,
06-26,10:26:37.109,2227,2422,I,"system_service: [DateTimeImpl.cpp:sync_time:85]:ipk_time 123: 5,26,10,26,26,0",,,,,,,,,,,
06-26,10:26:37.109,2227,2422,I,"system_service: [DateTimeImpl.cpp:sync_time:93]:time now 1687746397, ipk_time_t 1687746386",,,,,,,,,,,
06-26,10:26:37.180,0,0,I,kernel:,IPCL:[info] ipcl_rtc_ioctl: (system_service)Set time valid(0x03),,,,,,,,,,
06-26,10:26:38.035,0,0,E,kernel:,systemd[12740]: Failed at step EXEC spawning /usr/bin/srvassistor: No such file or directory,,,,,,,,,,
06-26,10:26:38.038,0,0,E,kernel:,systemd[1]: srvassistor.service failed.,,,,,,,,,,
06-26,10:26:38.209,2227,2422,I,"system_service: [DateTimeImpl.cpp:sync_time:102]:abs(time_now - ipk_time) >= 3 , sync ipk time",,,,,,,,,,,
06-26,10:26:38.280,0,0,E,kernel:,IPCL:[error] rtc_callback: SOC set time failed,,,,,,,,,,
06-26,10:26:38.280,0,0,I,kernel:,IPCL:[info] ipcl_set_date_time_format: set time success,,,,,,,,,,
06-26,10:26:38.644,3412,4135,I,"vapi_client: on notify: ctrl.ipk.overspeed_limit, value: {""sigVal"":""120""}",,,,,,,,,,,
06-26,10:26:38.644,3412,4135,I,"vapi_addon:    ""CMD"" : ""ctrl.ipk.overspeed_limit"",",,,,,,,,,,,
06-26,10:26:38.663,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.ipk.avg_fuel_consumption ] received,,,,,,,,,,,
06-26,10:26:38.663,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.ipk.avg_fuel_consumption,,,,,,,,,,,
06-26,10:26:38.664,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.ipk.avg_fuel_consumption"",",,,,,,,,,,,
06-26,10:26:38.664,3412,5061,I,"vapi_client: on notify: ctrl.ipk.avg_fuel_consumption, value: {""sigVal"":""0""}",,,,,,,,,,,
06-26,10:26:38.664,4345,4398,I,big_data: update sigal [ctrl.ipk.avg_fuel_consumption] = [0.000000] in Nchannel5,,,,,,,,,,,
06-26,10:26:38.665,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= averageFuelConsumption   newValue= 0 :,,,,,,,,,,,
06-26,10:26:38.667,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.ipk.residual_maintenance_date ] received,,,,,,,,,,,
06-26,10:26:38.668,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.ipk.residual_maintenance_mileage,,,,,,,,,,,
06-26,10:26:38.668,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.ipk.residual_maintenance_mileage ] received,,,,,,,,,,,
06-26,10:26:38.669,4345,4398,I,big_data: update sigal [ctrl.ipk.residual_maintenance_mileage] = [10000.000000] in Nchanne4,,,,,,,,,,,
06-26,10:26:38.682,3412,3412,I,"vapi_client: verify json input:{""module"":""psis.setting"",""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.682,3412,3412,I,"SMARTCAR: IpkSetInstance updateCardDisplayList: 5,4,6,7,1,2,8,9   7",,,,,,,,,,,
06-26,10:26:38.682,3412,3412,I,SMARTCAR: IpkSetInstance mainAreaSwitch  0,,,,,,,,,,,
06-26,10:26:38.682,3412,3412,I,"vapi_impl: SetAsync signal:persistency.key.write, value:{""module"":""psis.setting"",""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.683,3412,5135,I,vapi_client: decorateWithJson WriteString: ipk_theme_type,,,,,,,,,,,
06-26,10:26:38.684,1422,2188,I,"persistency_service: [PersistencyDbusInterface.cpp:onWriteKey:150]uuid=10f775a3-2deb-4977-a4ff-21d403c5d455 module_id id: psis.setting, key: ipk_theme_type, value: 0",,,,,,,,,,,
06-26,10:26:38.687,3412,3412,I,"VFUNCTION:GetSignal:	signal:ctrl.custom.536880535,value:0,for leaf:f_ipksetting.ipkMode_get:",,,,,,,,,,,
06-26,10:26:38.696,1422,2168,I,"persistency_service: [PersistencyDatabase.cpp:PersistLLDBWriteKey:321]writeKeyOK,key=ipk_theme_type,value=0",,,,,,,,,,,
06-26,10:26:38.728,1422,2168,I,persistency_service: [PersistencyManager.cpp:handleWriteKey:158]current value for ipk_theme_type is 0,,,,,,,,,,,
06-26,10:26:38.729,1422,2168,I,"persistency_service: [PersistencyManager.cpp:generateReplyValue:279]reply = {""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.731,3476,3884,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.732,3476,3476,E,IPK-EP39-PersistencyManagerHelper: PersisKey=>  errorCode: 0 currentKey: ipk_theme_type currentValue: 0,,,,,,,,,,,
06-26,10:26:38.732,3476,3476,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.732,3476,3884,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.733,3151,3294,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.733,3476,3476,E,IPK-EP39-SourceManager: theme:  normal_light,,,,,,,,,,,
06-26,10:26:38.733,3476,3476,E,IPK-EP39-SourceManager: mainAreaRequest:  0,,,,,,,,,,,
06-26,10:26:38.733,3476,3476,I,IPK-EP39-SourceManager: IpkThemeType 0,,,,,,,,,,,
06-26,10:26:38.733,3151,3294,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.734,3151,3151,I,"ns-CarSettings: on DND mode change, resObj: 0 ipk_theme_type 0",,,,,,,,,,,
06-26,10:26:38.734,3151,3151,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.736,3412,3412,I,SMARTCAR: PersistencyManager onKeyChanged=>  errorCode: 0 currentKey: ipk_theme_type currentValue: 0,,,,,,,,,,,
06-26,10:26:38.736,3412,474,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.736,3412,474,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.736,3645,3645,I,SMARTCAR::IntelligentVehicleCtl: SystemFunc onKeyChanged MapScaleAutoSetting success! value:  0 ipk_theme_type,,,,,,,,,,,
06-26,10:26:38.736,3412,3412,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.736,3412,3412,I,SYSSET  SystemManager: onPersistencyChanged=>  errorCode: 0   key: ipk_theme_type   value: 0,,,,,,,,,,,
06-26,10:26:38.736,3412,3412,I,SMARTCAR: SystemFunc onKeyChanged MapScaleAutoSetting success! value:  0 ipk_theme_type,,,,,,,,,,,
06-26,10:26:38.737,3148,3526,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.740,3148,3148,I,"SystemUI-AsteriskKeyHandler: onKeyChanged, value key is ==>: ipk_theme_type value==> 0",,,,,,,,,,,
06-26,10:26:38.740,3148,3526,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.740,3148,3526,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.741,3148,3526,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.741,3148,3148,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.741,3148,3148,I,"SystemUI-LeftKeyHandler: registerKeyFunction onKeyChanged, value key is ==>: ipk_theme_type value==> 0",,,,,,,,,,,
06-26,10:26:38.741,3148,3526,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""0""}",,,,,,,,,,,
06-26,10:26:38.741,3148,3148,I,"SystemUI-AsteriskKeyHandler: onKeyChanged, value key is ==>: ipk_theme_type value==> 0",,,,,,,,,,,
06-26,10:26:38.742,3148,3148,I,"SystemUI-AsteriskKeyHandler: onKeyChanged, value key is ==>: ipk_theme_type value==> 0",,,,,,,,,,,
06-26,10:26:38.742,3148,3148,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.742,3148,3148,I,"SystemUI-RightKeyHandler: registerKeyFunction onKeyChanged, value key is ==>: ipk_theme_type value==> 0",,,,,,,,,,,
06-26,10:26:38.743,3148,3148,I,"SystemUI-AsteriskKeyHandler: onKeyChanged, value key is ==>: ipk_theme_type value==> 0",,,,,,,,,,,
06-26,10:26:38.753,3148,3148,I,"SystemUI-AsteriskKeyHandler: onKeyChanged, value key is ==>: ipk_theme_type value==> 0",,,,,,,,,,,
06-26,10:26:38.753,3148,3148,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.758,3148,3148,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.759,3148,3148,I,"SystemUI-AsteriskKeyHandler: onKeyChanged, value key is ==>: ipk_theme_type value==> 0",,,,,,,,,,,
06-26,10:26:38.759,3148,3148,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""0\""}\n""",,,,,,,,,,,
06-26,10:26:38.759,3148,3148,I,"SystemUI-Model_PropertyModel: on property change, resObj: 0 ipk_theme_type 0",,,,,,,,,,,
06-26,10:26:38.825,3412,3412,I,"vapi_client: verify json input:{""module"":""psis.setting"",""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.825,3412,3412,I,"vapi_impl: SetAsync signal:persistency.key.write, value:{""module"":""psis.setting"",""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.825,3412,3412,I,"SMARTCAR: IpkSetInstance updateCardDisplayList: 5,4,6,7,1,2,8,9   7",,,,,,,,,,,
06-26,10:26:38.825,3412,3412,I,SMARTCAR: IpkSetInstance mainAreaSwitch  2,,,,,,,,,,,
06-26,10:26:38.826,3412,5135,I,vapi_client: decorateWithJson WriteString: ipk_theme_type,,,,,,,,,,,
06-26,10:26:38.829,3412,3412,I,"VFUNCTION:GetSignal:	signal:ctrl.custom.536880535,value:2,for leaf:f_ipksetting.ipkMode_get:",,,,,,,,,,,
06-26,10:26:38.830,1422,2188,I,"persistency_service: [PersistencyDbusInterface.cpp:onWriteKey:150]uuid=10f775a3-2deb-4977-a4ff-21d403c5d455 module_id id: psis.setting, key: ipk_theme_type, value: 2",,,,,,,,,,,
06-26,10:26:38.830,3412,3412,I,"VFUNCTION:VFunction:	value changed(node):f_ipksetting.ipkMode_get,newValue:mode2,oldValue:undefined:",,,,,,,,,,,
06-26,10:26:38.832,3412,3412,I,"VFUNCTION:GetSignal:	signal:ctrl.custom.536880539,value:2,for leaf:f_ipksetting.cardMode_get:",,,,,,,,,,,
06-26,10:26:38.832,3412,3412,I,"VFUNCTION:VFunction:	value changed(node):f_ipksetting.cardMode_get,newValue:false,oldValue:undefined:",,,,,,,,,,,
06-26,10:26:38.843,1422,2168,I,"persistency_service: [PersistencyDatabase.cpp:PersistLLDBWriteKey:321]writeKeyOK,key=ipk_theme_type,value=2",,,,,,,,,,,
06-26,10:26:38.866,1422,2168,I,"persistency_service: [PersistencyManager.cpp:generateReplyValue:279]reply = {""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.866,1422,2168,I,persistency_service: [PersistencyManager.cpp:handleWriteKey:158]current value for ipk_theme_type is 2,,,,,,,,,,,
06-26,10:26:38.868,3151,3151,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.868,3151,3151,I,"ns-CarSettings: on DND mode change, resObj: 0 ipk_theme_type 2",,,,,,,,,,,
06-26,10:26:38.868,3476,3884,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.868,3151,3294,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.869,3412,3412,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.869,3412,4521,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.869,3412,4521,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.869,3476,3476,E,IPK-EP39-PersistencyManagerHelper: PersisKey=>  errorCode: 0 currentKey: ipk_theme_type currentValue: 2,,,,,,,,,,,
06-26,10:26:38.869,3476,3476,I,IPK-EP39-SourceManager: IpkThemeType 2,,,,,,,,,,,
06-26,10:26:38.870,3412,3412,I,SYSSET  SystemManager: onPersistencyChanged=>  errorCode: 0   key: ipk_theme_type   value: 2,,,,,,,,,,,
06-26,10:26:38.870,3412,3412,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.870,3412,474,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.870,3412,474,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.870,3412,3412,I,SMARTCAR: SystemFunc onKeyChanged MapScaleAutoSetting success! value:  2 ipk_theme_type,,,,,,,,,,,
06-26,10:26:38.871,3645,4243,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.871,3645,4243,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.871,3645,3645,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.872,0,0,I,kernel:,IPCL:[info] ipcl_hb_thread: Send heart beat 1687746398.801469,,,,,,,,,,
06-26,10:26:38.872,3645,3645,I,SMARTCAR::IntelligentVehicleCtl: SystemFunc onKeyChanged MapScaleAutoSetting success! value:  2 ipk_theme_type,,,,,,,,,,,
06-26,10:26:38.873,3148,3526,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.873,3148,3526,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.874,3148,3526,I,"vapi_client: on notify: persistency.key.changed, value: {""key"":""ipk_theme_type"",""value"":""2""}",,,,,,,,,,,
06-26,10:26:38.874,3148,3148,I,"SystemUI-Model_PropertyModel: on property change, resObj: 0 ipk_theme_type 2",,,,,,,,,,,
06-26,10:26:38.874,3148,3526,I,"vapi_addon:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.874,3148,3148,I,"PERSIS:    ""PARAM"" : ""{\""key\"":\""ipk_theme_type\"",\""value\"":\""2\""}\n""",,,,,,,,,,,
06-26,10:26:38.881,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:26:38.881,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:26:38.890,3412,4135,I,"vapi_client: on notify: ctrl.ipk.overspeed_limit, value: {""sigVal"":""0""}",,,,,,,,,,,
06-26,10:26:38.891,3412,4135,I,"vapi_addon:    ""CMD"" : ""ctrl.ipk.overspeed_limit"",",,,,,,,,,,,
06-26,10:26:38.891,3412,4135,I,"vapi_client: on notify: ctrl.ipk.overspeed_limit, value: {""sigVal"":""0""}",,,,,,,,,,,
06-26,10:26:39.132,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_current] = [0.050015] in Nchannel16,,,,,,,,,,,
06-26,10:26:39.132,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_current ] received,,,,,,,,,,,
06-26,10:26:39.132,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_current,,,,,,,,,,,
06-26,10:26:39.231,4345,4398,I,big_data: update sigal [ctrl.bms.powertrain_voltage] = [381.750000] in Nchannel16,,,,,,,,,,,
06-26,10:26:39.231,3412,5061,I,"vapi_client: on notify: ctrl.bms.powertrain_voltage, value: {""sigVal"":""381.75""}",,,,,,,,,,,
06-26,10:26:39.231,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
06-26,10:26:39.231,3412,5061,I,"vapi_addon:    ""CMD"" : ""ctrl.bms.powertrain_voltage"",",,,,,,,,,,,
06-26,10:26:39.231,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:26:39.350,3412,3412,I,SYSSET (settingApp)  PowerConSigMonitoring initEvent propertyChanged prop= disEstimatedMileage   newValue= 358 :,,,,,,,,,,,
06-26,10:26:39.730,4345,4398,I,big_data: CDbusBigDataTrackClient:: signal [ ctrl.bms.powertrain_voltage ] received,,,,,,,,,,,
06-26,10:26:39.730,4345,4398,I,big_data: CDbusBigDataTrackClient: signame = ctrl.bms.powertrain_voltage,,,,,,,,,,,
